Date,Open,High,Low,Close,Volume,CloseLag1,CloseLag2,CloseLag3,HML,HMLLag1,HMLLag2,HMLLag3,OMC,OMCLag1,OMCLag2,OMCLag3,VolumeLag1,VolumeLag2,VolumeLag3,CloseEMA2,CloseEMA4,CloseEMA8,LogReturn,Target
2024-11-29,65.89,67.16,65.47,67.08,30104000.0,66.05,65.74,64.65,1.69,3.32,1.96,3.8,-1.19,0.19,-1.17,2.25,53839900.0,46923600.0,80640500.0,65.427,64.464,62.23,0.015473887079504022,1
2024-12-02,67.44,67.88,65.96,66.39,46405000.0,67.08,66.05,65.74,1.92,1.69,3.32,1.96,1.05,-1.19,0.19,-1.17,30104000.0,53839900.0,46923600.0,66.254,65.231,63.001,-0.010339530713947465,0
2024-12-03,66.41,71.37,66.15,70.96,100751400.0,66.39,67.08,66.05,5.22,1.92,1.69,3.32,-4.55,1.05,-1.19,0.19,46405000.0,30104000.0,53839900.0,66.322,65.57,63.541,0.06656989156166221,1
2024-12-04,71.13,71.18,67.28,69.85,86284800.0,70.96,66.39,67.08,3.9,5.22,1.92,1.69,1.28,-4.55,1.05,-1.19,100751400.0,46405000.0,30104000.0,68.641,67.149,64.721,-0.01576626124141435,0
2024-12-05,70.11,72.98,69.89,71.87,66585800.0,69.85,70.96,66.39,3.09,3.9,5.22,1.92,-1.76,1.28,-4.55,1.05,86284800.0,100751400.0,46405000.0,69.245,67.94,65.537,0.028508905838434573,1
2024-12-06,72.95,76.82,72.28,76.34,93640900.0,71.87,69.85,70.96,4.54,3.09,3.9,5.22,-3.39,-1.76,1.28,-4.55,66585800.0,86284800.0,100751400.0,70.558,69.091,66.545,0.060338029649715914,1
2024-12-09,80.58,80.91,71.05,72.46,168134800.0,76.34,71.87,69.85,9.86,4.54,3.09,3.9,8.12,-3.39,-1.76,1.28,93640900.0,66585800.0,86284800.0,73.449,71.214,68.103,-0.052162326514043414,0
2024-12-10,71.99,75.56,70.73,70.89,89672500.0,72.46,76.34,71.87,4.83,9.86,4.54,3.09,1.1,8.12,-3.39,-1.76,168134800.0,93640900.0,66585800.0,72.954,71.579,68.796,-0.02190530157491065,0
2024-12-11,72.98,73.0,68.07,72.51,89477700.0,70.89,72.46,76.34,4.93,4.83,9.86,4.54,0.47,1.1,8.12,-3.39,89672500.0,168134800.0,93640900.0,71.922,71.377,69.129,0.02259514158759903,1
2024-12-12,72.3,75.38,71.9,73.2,73859700.0,72.51,70.89,72.46,3.48,4.93,4.83,9.86,-0.9,0.47,1.1,8.12,89477700.0,89672500.0,168134800.0,72.216,71.709,69.667,0.009470866431899358,1
2024-12-13,73.49,76.1,72.45,76.07,76172800.0,73.2,72.51,70.89,3.65,3.48,4.93,4.83,-2.58,-0.9,0.47,1.1,73859700.0,89477700.0,89672500.0,72.708,72.146,70.229,0.03845858572084955,1
2024-12-16,75.06,77.82,71.16,75.75,126099600.0,76.07,73.2,72.51,6.66,3.65,3.48,4.93,-0.69,-2.58,-0.9,0.47,76172800.0,73859700.0,89477700.0,74.389,73.295,71.159,-0.004215520607955495,0
2024-12-17,73.28,75.32,71.7,74.39,75469400.0,75.75,76.07,73.2,3.62,6.66,3.65,3.48,-1.11,-0.69,-2.58,-0.9,126099600.0,76172800.0,73859700.0,75.07,74.014,71.889,-0.018116928390981325,0
2024-12-18,74.3,77.6,70.27,71.51,109643400.0,74.39,75.75,76.07,7.33,3.62,6.66,3.65,2.79,-1.11,-0.69,-2.58,75469400.0,126099600.0,76172800.0,74.73,74.124,72.287,-0.03948418606502181,0
2024-12-19,73.99,76.59,73.37,74.21,99524300.0,71.51,74.39,75.75,3.22,7.33,3.62,6.66,-0.22,2.79,-1.11,-0.69,109643400.0,75469400.0,126099600.0,73.12,73.359,72.163,0.03706156971158606,1
2024-12-20,72.64,80.66,71.5,80.55,281230800.0,74.21,71.51,74.39,9.16,3.22,7.33,3.62,-7.91,-0.22,2.79,-1.11,99524300.0,109643400.0,75469400.0,73.665,73.608,72.489,0.08197924786442431,1
2024-12-23,80.65,82.02,77.41,80.69,93819500.0,80.55,74.21,71.51,4.61,9.16,3.22,7.33,-0.04,-7.91,-0.22,2.79,281230800.0,99524300.0,109643400.0,77.107,75.641,73.772,0.0017365346075440212,1
2024-12-24,81.09,84.797,81.0,82.38,64983300.0,80.69,80.55,74.21,3.797,4.61,9.16,3.22,-1.29,-0.04,-7.91,-0.22,93819500.0,281230800.0,99524300.0,78.899,77.12,74.872,0.020727973550506106,1
2024-12-26,83.16,83.49,81.3,82.14,60377100.0,82.38,80.69,80.55,2.19,3.797,4.61,9.16,1.02,-1.29,-0.04,-7.91,64983300.0,93819500.0,281230800.0,80.639,78.661,76.067,-0.002917554569748373,0
2024-12-27,81.42,82.0,77.93,79.08,66975900.0,82.14,82.38,80.69,4.07,2.19,3.797,4.61,2.34,1.02,-1.29,-0.04,60377100.0,64983300.0,93819500.0,81.39,79.68,77.033,-0.03796507964091142,0
2024-12-30,77.04,79.24,76.11,77.18,60850900.0,79.08,82.14,82.38,3.13,4.07,2.19,3.797,-0.14,2.34,1.02,-1.29,66975900.0,60377100.0,64983300.0,80.235,79.504,77.359,-0.024319661393324563,0
2024-12-31,77.58,77.98,73.65,75.63,56267900.0,77.18,79.08,82.14,4.33,3.13,4.07,2.19,1.95,-0.14,2.34,1.02,60850900.0,66975900.0,60377100.0,78.707,78.823,77.33,-0.020287366511652798,0
2025-01-02,76.2,76.53,72.42,75.19,72217200.0,75.63,77.18,79.08,4.11,4.33,3.13,4.07,1.01,1.95,-0.14,2.34,56267900.0,60850900.0,66975900.0,77.169,77.888,77.06,-0.00583471769213703,0
2025-01-03,75.39,79.98,75.19,79.89,62415000.0,75.19,75.63,77.18,4.79,4.11,4.33,3.13,-4.5,1.01,1.95,-0.14,72217200.0,56267900.0,60850900.0,76.179,77.098,76.762,0.060632404994289596,1
2025-01-06,78.69,80.06,74.61,75.92,105619500.0,79.89,75.19,75.63,5.45,4.79,4.11,4.33,2.77,-4.5,1.01,1.95,62415000.0,72217200.0,56267900.0,78.035,77.916,77.26,-0.05097055067059137,0
2025-01-07,75.2,75.39,69.75,69.99,91727300.0,75.92,79.89,75.19,5.64,5.45,4.79,4.11,5.21,2.77,-4.5,1.01,105619500.0,62415000.0,72217200.0,76.977,77.331,77.047,-0.08132778600395027,0
2025-01-08,68.12,69.53,66.51,68.23,91349500.0,69.99,75.92,79.89,3.02,5.64,5.45,4.79,-0.11,5.21,2.77,-4.5,91727300.0,105619500.0,62415000.0,73.484,75.181,75.924,-0.025467944151920486,0
2025-01-10,66.01,68.2,65.04,67.26,78148600.0,68.23,69.99,75.92,3.16,3.02,5.64,5.45,-1.25,-0.11,5.21,2.77,91349500.0,91727300.0,105619500.0,70.857,73.145,74.7,-0.014318661954679849,0
2025-01-13,64.29,65.68,63.4,64.98,69046300.0,67.26,68.23,69.99,2.28,3.16,3.02,5.64,-0.69,-1.25,-0.11,5.21,78148600.0,91349500.0,91727300.0,69.058,71.421,73.516,-0.03448615617092823,0
2025-01-14,67.18,68.23,65.19,65.91,56814900.0,64.98,67.26,68.23,3.04,2.28,3.16,3.02,1.27,-0.69,-1.25,-0.11,69046300.0,78148600.0,91349500.0,67.019,69.535,72.158,0.014210648724918602,1
2025-01-15,68.55,68.85,67.08,68.14,56025800.0,65.91,64.98,67.26,1.77,3.04,2.28,3.16,0.41,1.27,-0.69,-1.25,56814900.0,69046300.0,78148600.0,66.465,68.473,71.164,0.03327417264860442,1
2025-01-16,69.08,71.43,68.36,69.24,62908700.0,68.14,65.91,64.98,3.07,1.77,3.04,2.28,-0.16,0.41,1.27,-0.69,56025800.0,56814900.0,69046300.0,67.302,68.376,70.683,0.016014296179955683,1
2025-01-17,70.9,72.34,69.95,71.77,54754000.0,69.24,68.14,65.91,2.39,3.07,1.77,3.04,-0.87,-0.16,0.41,1.27,62908700.0,56025800.0,56814900.0,68.271,68.629,70.453,0.03588781521302707,1
2025-01-21,73.24,73.636,70.601,73.07,56229000.0,71.77,69.24,68.14,3.035,2.39,3.07,1.77,0.17,-0.87,-0.16,0.41,54754000.0,62908700.0,56025800.0,70.021,69.549,70.663,0.01795136695815483,1
2025-01-22,74.5,77.16,73.8,76.87,66876400.0,73.07,71.77,69.24,3.36,3.035,2.39,3.07,-2.37,0.17,-0.87,-0.16,56229000.0,54754000.0,62908700.0,71.545,70.58,71.046,0.05069783746461904,1
2025-01-23,76.04,79.0,75.84,78.98,55937900.0,76.87,73.07,71.77,3.16,3.36,3.035,2.39,-2.94,-2.37,0.17,-0.87,66876400.0,56229000.0,54754000.0,74.208,72.422,71.972,0.027078979270833012,1
2025-01-24,79.05,82.24,78.44,78.98,77931900.0,78.98,76.87,73.07,3.8,3.16,3.36,3.035,0.07,-2.94,-2.37,0.17,55937900.0,66876400.0,56229000.0,76.594,74.343,73.087,0.0,0
2025-01-27,74.07,76.72,72.67,75.44,76093300.0,78.98,78.98,76.87,4.05,3.8,3.16,3.36,-1.37,0.07,-2.94,-2.37,77931900.0,55937900.0,66876400.0,77.787,75.701,74.025,-0.045857027674666644,0
2025-01-28,75.54,80.74,74.04,80.23,65916700.0,75.44,78.98,78.98,6.7,4.05,3.8,3.16,-4.69,-1.37,0.07,-2.94,76093300.0,77931900.0,55937900.0,76.613,75.625,74.25,0.06155988091951323,1
2025-01-29,79.95,80.82,77.81,79.76,49262200.0,80.23,75.44,78.98,3.01,6.7,4.05,3.8,0.19,-4.69,-1.37,0.07,65916700.0,76093300.0,77931900.0,78.422,76.974,75.201,-0.00587539917012662,0
2025-01-30,80.02,81.83,79.38,81.22,46067500.0,79.76,80.23,75.44,2.45,3.01,6.7,4.05,-1.2,0.19,-4.69,-1.37,49262200.0,65916700.0,76093300.0,79.091,77.79,75.927,0.01813938485092644,1
2025-01-31,81.0,85.22,80.87,82.49,78731000.0,81.22,79.76,80.23,4.35,2.45,3.01,6.7,-1.49,-1.2,0.19,-4.69,46067500.0,49262200.0,65916700.0,80.155,78.794,76.769,0.015515510688058964,1
2025-02-03,80.125,84.25,78.47,83.74,126592700.0,82.49,81.22,79.76,5.78,4.35,2.45,3.01,-3.615,-1.49,-1.2,0.19,78731000.0,46067500.0,49262200.0,81.323,79.877,77.679,0.015039687104923084,1
2025-02-04,102.8,106.91,100.51,103.83,230806800.0,83.74,82.49,81.22,6.4,5.78,4.35,2.45,-1.03,-3.615,-1.49,-1.2,126592700.0,78731000.0,46067500.0,82.531,81.008,78.643,0.21503822886976262,1
2025-02-05,101.78,103.57,99.32,101.36,90628300.0,103.83,83.74,82.49,4.25,6.4,5.78,4.35,0.42,-1.03,-3.615,-1.49,230806800.0,126592700.0,78731000.0,93.181,87.693,82.651,-0.02407642191597902,0
2025-02-06,101.09,111.545,100.26,111.28,128217500.0,101.36,103.83,83.74,11.285,4.25,6.4,5.78,-10.19,0.42,-1.03,-3.615,90628300.0,230806800.0,126592700.0,97.27,91.696,85.627,0.09337099461102806,1
2025-02-07,111.66,116.3,110.45,110.85,143795400.0,111.28,101.36,103.83,5.85,11.285,4.25,6.4,0.81,-10.19,0.42,-1.03,128217500.0,90628300.0,230806800.0,104.275,97.432,89.709,-0.003871614348471343,0
2025-02-10,112.03,116.76,108.72,116.65,99938100.0,110.85,111.28,101.36,8.04,5.85,11.285,4.25,-4.62,0.81,-10.19,0.42,143795400.0,128217500.0,90628300.0,107.563,101.362,93.072,0.05100008925120787,1
2025-02-11,116.5,118.66,112.1,112.62,94311700.0,116.65,110.85,111.28,6.56,8.04,5.85,11.285,3.88,-4.62,0.81,-10.19,99938100.0,143795400.0,128217500.0,112.106,105.84,96.824,-0.03515866733374893,0
2025-02-12,110.29,117.59,110.0,117.39,75316900.0,112.62,116.65,110.85,7.59,6.56,8.04,5.85,-7.1,3.88,-4.62,0.81,94311700.0,99938100.0,143795400.0,112.363,107.826,99.337,0.04148237547656128,1
2025-02-13,117.31,118.39,115.15,117.91,60027000.0,117.39,112.62,116.65,3.24,7.59,6.56,8.04,-0.6,-7.1,3.88,-4.62,75316900.0,94311700.0,99938100.0,114.877,110.627,102.209,0.00441993295601351,1
2025-02-14,117.9,120.67,116.8,119.16,65528900.0,117.91,117.39,112.62,3.87,3.24,7.59,6.56,-1.26,-0.6,-7.1,3.88,60027000.0,75316900.0,94311700.0,116.393,112.76,104.707,0.010545505930692678,1
2025-02-18,120.94,125.0,118.43,124.62,84227200.0,119.16,117.91,117.39,6.57,3.87,3.24,7.59,-3.68,-1.26,-0.6,-7.1,65528900.0,60027000.0,75316900.0,117.777,114.635,107.007,0.04480197057794427,1
2025-02-19,123.86,125.41,108.56,112.06,147487300.0,124.62,119.16,117.91,16.85,6.57,3.87,3.24,11.8,-3.68,-1.26,-0.6,84227200.0,65528900.0,60027000.0,121.198,117.559,109.809,-0.10623470880519303,0
2025-02-20,102.91,107.4,95.8,106.27,243093900.0,112.06,124.62,119.16,11.6,16.85,6.57,3.87,-3.36,11.8,-3.68,-1.26,147487300.0,84227200.0,65528900.0,116.629,115.949,110.167,-0.05305142655465921,0
2025-02-21,107.68,109.07,100.0,101.35,129063200.0,106.27,112.06,124.62,9.07,11.6,16.85,6.57,6.33,-3.36,11.8,-3.68,243093900.0,147487300.0,84227200.0,111.45,113.114,109.547,-0.04740313595341058,0
2025-02-24,95.88,99.01,89.3,90.68,184485000.0,101.35,106.27,112.06,9.71,9.07,11.6,16.85,5.2,6.33,-3.36,11.8,129063200.0,243093900.0,147487300.0,106.4,109.668,108.243,-0.11124302883772695,0
2025-02-25,90.65,91.7,85.25,87.84,132626300.0,90.68,101.35,106.27,6.45,9.71,9.07,11.6,2.81,5.2,6.33,-3.36,184485000.0,129063200.0,243093900.0,98.54,104.107,105.449,-0.03181989293420352,0
2025-02-26,89.16,91.69,87.59,89.31,94428700.0,87.84,90.68,101.35,4.1,6.45,9.71,9.07,-0.15,2.81,5.2,6.33,132626300.0,184485000.0,129063200.0,93.19,99.342,102.647,0.016596500288940576,1
2025-02-27,91.91,93.62,84.17,84.77,99680500.0,89.31,87.84,90.68,9.45,4.1,6.45,9.71,7.14,-0.15,2.81,5.2,94428700.0,132626300.0,184485000.0,91.25,96.404,100.525,-0.052171769339657115,0
2025-02-28,79.98,85.18,78.58,84.92,125977400.0,84.77,89.31,87.84,6.6,9.45,4.1,6.45,-4.94,7.14,-0.15,2.81,99680500.0,94428700.0,132626300.0,88.01,92.996,98.018,0.0017679482531187266,1
2025-03-03,88.55,90.48,82.53,83.42,114573900.0,84.92,84.77,89.31,7.95,6.6,9.45,4.1,5.13,-4.94,7.14,-0.15,125977400.0,99680500.0,94428700.0,86.465,90.631,95.934,-0.01782154845397095,0
2025-03-04,80.16,88.5,79.3,84.4,116800300.0,83.42,84.92,84.77,9.2,7.95,6.6,9.45,-4.24,5.13,-4.94,7.14,114573900.0,125977400.0,99680500.0,84.942,88.519,93.943,0.011679352862074811,1
2025-03-05,86.35,90.3,82.5,90.13,116053000.0,84.4,83.42,84.92,7.8,9.2,7.95,6.6,-3.78,-4.24,5.13,-4.94,116800300.0,114573900.0,125977400.0,84.671,87.312,92.425,0.06568562241371201,1
